Author,CaptureSoftware,CroppedAreaImageHeightPixels,CroppedAreaImageWidthPixels,CroppedAreaLeftPixels,CroppedAreaTopPixels,ExposureLockUsed,FileName,FirstPhotoDate,FrameId,FullPanoHeightPixels,FullPanoWidthPixels,GPSAltitude,GPSAzimuth,GPSLatitude,GPSLongitude,GPSSpeed,GPSSpeedRef,ImageHeight,ImageWidth,InitialCameraDolly,InitialHorizontalFOVDegrees,InitialViewHeadingDegrees,InitialViewPitchDegrees,InitialViewRollDegrees,PoseHeadingDegrees,PosePitchDegrees,PoseRollDegrees,ProjectionType,Repository,SourcePhotosCount,StitchingSoftware,SurveyDescription,SurveyName,SurveyType,UsePanoramaViewer,XMP:ImageType
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014032_20170907143348.JPG,2017:09:07,434,2688,5376,0,157.5,42.7922388888889,13.0920888888889,0,0,2688,5376,0,0,0,0,0,157.5,-4.6,1.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014033_20170907143409.JPG,2017:09:07,435,2688,5376,0,180,42.7923166666667,13.0922833333333,0,0,2688,5376,0,0,0,0,0,180.0,-4.3,1.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014034_20170907143608.JPG,2017:09:07,436,2688,5376,0,22.5,42.7917666666667,13.091975,0,0,2688,5376,0,0,0,0,0,22.5,2.5,-1.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014035_20170907143744.JPG,2017:09:07,437,2688,5376,0,247.5,42.7921166666667,13.0919583333333,0,0,2688,5376,0,0,0,0,0,247.5,2.8,7.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014036_20170907143814.JPG,2017:09:07,438,2688,5376,0,22.5,42.7920694444444,13.0918277777778,0,0,2688,5376,0,0,0,0,0,22.5,6.6,4.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014037_20170907143850.JPG,2017:09:07,439,2688,5376,0,135,42.7917638888889,13.0918222222222,0,0,2688,5376,0,0,0,0,0,135.0,-5.8,5.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014038_20170907143907.JPG,2017:09:07,440,2688,5376,0,0.0,42.7917611111111,13.0919305555556,0,0,2688,5376,0,0,0,0,0,0,-11.2,2.8,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014039_20170907144014.JPG,2017:09:07,441,2688,5376,0,22.5,42.7921833333333,13.0918333333333,0,0,2688,5376,0,0,0,0,0,22.5,-6.9,12.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014040_20170907144034.JPG,2017:09:07,442,2688,5376,0,292.5,42.7923055555556,13.0919694444444,0,0,2688,5376,0,0,0,0,0,292.5,-0.8,1.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014041_20170907144103.JPG,2017:09:07,443,2688,5376,0,157.5,42.7923694444444,13.0920944444444,0,0,2688,5376,0,0,0,0,0,157.5,-5.2,1.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014042_20170907144132.JPG,2017:09:07,444,2688,5376,0,135,42.7923361111111,13.0918138888889,0,0,2688,5376,0,0,0,0,0,135.0,12.3,2.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014043_20170907144151.JPG,2017:09:07,445,2688,5376,0,180,42.7923666666667,13.0919722222222,0,0,2688,5376,0,0,0,0,0,180.0,0.4,-6.8,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014044_20170907144206.JPG,2017:09:07,446,2688,5376,0,135,42.7924777777778,13.0921611111111,0,0,2688,5376,0,0,0,0,0,135.0,-6.9,8.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014045_20170907144230.JPG,2017:09:07,447,2688,5376,0,315,42.7926361111111,13.0922,0,0,2688,5376,0,0,0,0,0,315.0,-9.9,1.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014046_20170907144258.JPG,2017:09:07,448,2688,5376,0,0,42.7926027777778,13.0921805555556,0,0,2688,5376,0,0,0,0,0,0.0,-0.3,-1.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014049_20170907144540.JPG,2017:09:07,451,2688,5376,0,90,42.7929638888889,13.0923416666667,0,0,2688,5376,0,0,0,0,0,90.0,-0.7,10.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014050_20170907144606.JPG,2017:09:07,452,2688,5376,0,112.5,42.7928166666667,13.0923333333333,0,0,2688,5376,0,0,0,0,0,112.5,3.9,20.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014051_20170907144630.JPG,2017:09:07,453,2688,5376,0,112.5,42.7927194444444,13.0925916666667,0,0,2688,5376,0,0,0,0,0,112.5,4.9,-1.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014052_20170907150404.JPG,2017:09:07,454,2688,5376,0,22.5,42.7937722222222,13.0922555555556,0,0,2688,5376,0,0,0,0,0,22.5,0.3,0.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014053_20170907150424.JPG,2017:09:07,455,2688,5376,0,0,42.7936,13.0921722222222,0,0,2688,5376,0,0,0,0,0,0.0,14.0,1.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014054_20170907150444.JPG,2017:09:07,456,2688,5376,0,45,42.7934416666667,13.092075,0,0,2688,5376,0,0,0,0,0,45.0,8.2,0.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014055_20170907150508.JPG,2017:09:07,457,2688,5376,0,135,42.7932305555556,13.0919361111111,0,0,2688,5376,0,0,0,0,0,135.0,18.7,4.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014056_20170907150529.JPG,2017:09:07,458,2688,5376,0,135,42.7933444444444,13.0917638888889,0,0,2688,5376,0,0,0,0,0,135.0,13.3,-8.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014057_20170907150550.JPG,2017:09:07,459,2688,5376,0,157.5,42.7935472222222,13.09155,0,0,2688,5376,0,0,0,0,0,157.5,1.5,3.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014058_20170907150622.JPG,2017:09:07,460,2688,5376,0,180,42.7937361111111,13.0914638888889,0,0,2688,5376,0,0,0,0,0,180.0,1.1,0.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014060_20170907152952.JPG,2017:09:07,462,2688,5376,0,315,42.7798888888889,13.1135138888889,0,0,2688,5376,0,0,0,0,0,315.0,2.6,-1.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014061_20170907153024.JPG,2017:09:07,463,2688,5376,0,315,42.78,13.1133361111111,0,0,2688,5376,0,0,0,0,0,315.0,-0.3,-11.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014062_20170907153054.JPG,2017:09:07,464,2688,5376,0,315,42.7799472222222,13.1134694444444,0,0,2688,5376,0,0,0,0,0,315.0,3.0,-5.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014063_20170907153117.JPG,2017:09:07,465,2688,5376,0,315,42.7799027777778,13.1135361111111,0,0,2688,5376,0,0,0,0,0,315.0,1.4,-5.2,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014064_20170907153147.JPG,2017:09:07,466,2688,5376,0,315,42.7799138888889,13.11365,0,0,2688,5376,0,0,0,0,0,315.0,12.3,-7.0,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014066_20170907154147.JPG,2017:09:07,468,2688,5376,0,0.0,42.7809472222222,13.1103722222222,0,0,2688,5376,0,0,0,0,0,0,4.3,-8.4,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014067_20170907154209.JPG,2017:09:07,469,2688,5376,0,337.5,42.7811111111111,13.1099888888889,0,0,2688,5376,0,0,0,0,0,337.5,0.1,4.5,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014068_20170907154237.JPG,2017:09:07,470,2688,5376,0,0,42.7812833333333,13.1095666666667,0,0,2688,5376,0,0,0,0,0,0.0,9.5,8.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014069_20170907154255.JPG,2017:09:07,471,2688,5376,0,0.0,42.7814861111111,13.109125,0,0,2688,5376,0,0,0,0,0,0,4.4,-4.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014070_20170907154314.JPG,2017:09:07,472,2688,5376,0,315,42.7816388888889,13.1087,0,0,2688,5376,0,0,0,0,0,315.0,-9.2,-8.7,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014071_20170907154334.JPG,2017:09:07,473,2688,5376,0,0,42.7819722222222,13.1080694444444,0,0,2688,5376,0,0,0,0,0,0.0,-1.2,4.8,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014072_20170907154413.JPG,2017:09:07,474,2688,5376,0,337.5,42.7825611111111,13.1072722222222,0,0,2688,5376,0,0,0,0,0,337.5,-2.0,-6.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014073_20170907154544.JPG,2017:09:07,475,2688,5376,0,45,42.7840888888889,13.1038527777778,0,0,2688,5376,0,0,0,0,0,45.0,4.4,-2.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014074_20170907154611.JPG,2017:09:07,476,2688,5376,0,90,42.7841277777778,13.1038277777778,0,0,2688,5376,0,0,0,0,0,90.0,-8.6,-3.1,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014075_20170907154631.JPG,2017:09:07,477,2688,5376,0,45,42.7841111111111,13.103875,0,0,2688,5376,0,0,0,0,0,45.0,2.5,-7.9,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
"V.Putrino valentina.putrino.14@ucl.ac.uk, D.D'Ayala d.dayala@ucl.ac.uk",UCL,2688,5376,0,0,false,R0014076_20170907154728.JPG,2017:09:07,478,2688,5376,0,0.0,42.784375,13.1024305555556,0,0,2688,5376,0,0,0,0,0,0,9.9,-18.6,equirectangular,['ucl_norcia_2017'],6,UCL,"Survey conducted by UCL in Norcia, Italy in 2017 (damage in 2016)",ucl_norcia_2017,RRVS,True,pano
